MoleculeIdx,ProtonatedIdx,ReferenceSmiles,ProtonatedSmiles,NeutralEnergy,ProtonatedEnergy
1058,2,CC(NN=C)C#N,C=NNC(C)C#[NH+],61.3166,79.0736
1059,0,CC(OC=C)C#N,C=COC(C)C#[NH+],3.54948,19.56359
1060,0,CC(OC=O)C#N,CC(C#[NH+])OC=O,-61.15031,-45.22788
1061,0,CC(ON=C)C=C,C=CC(C)O[NH+]=C,25.62264,29.55254
1062,0,CC(ON=C)C=O,C=[NH+]OC(C)C=O,-27.86617,-23.83021
1063,0,CC(ON=C)C#N,C=[NH+]OC(C)C#N,41.56185,35.17197
1063,1,CC(ON=C)C#N,C=NOC(C)C#[NH+],41.56185,57.33193
1064,0,CN(CC=C)C=N,C=CC[NH+](C)C=N,30.18753,55.24056
1064,1,CN(CC=C)C=N,C=CCN(C)C=[NH2+],30.18753,28.39825
1065,0,CN(CC=O)C=N,C[NH+](C=N)CC=O,-24.49376,2.83074
1065,1,CN(CC=O)C=N,CN(C=[NH2+])CC=O,-24.49376,-22.1865
1066,0,CN(CC#N)C=N,C[NH+](C=N)CC#N,43.26231,71.9056
1066,1,CN(CC#N)C=N,CN(C=N)CC#[NH+],43.26231,61.44956
1066,2,CN(CC#N)C=N,CN(C=[NH2+])CC#N,43.26231,71.3477
1067,0,CN(CC=C)C=O,C=CC[NH+](C)C=O,-31.34465,-2.16565
1068,0,CN(CC=O)C=O,C[NH+](C=O)CC=O,-85.03588,-54.1775
1069,0,CN(CC#N)C=O,C[NH+](C=O)CC#N,-16.88568,15.65437
1069,1,CN(CC#N)C=O,CN(C=O)CC#[NH+],-16.88568,0.8834
1070,0,NN(CC=C)C=N,C=CCN([NH3+])C=N,53.69451,57.5579
1070,1,NN(CC=C)C=N,C=CC[NH+](N)C=N,53.69451,73.78444
1070,2,NN(CC=C)C=N,C=CCN(N)C=[NH2+],53.69451,53.23576
1071,0,NN(CC=C)C=O,C=CCN([NH3+])C=O,-6.01443,-4.60235
1071,1,NN(CC=C)C=O,C=CC[NH+](N)C=O,-6.01443,26.30872
1072,0,ON(CC=C)C=N,C=CC[NH+](O)C=N,21.69935,48.28641
1072,1,ON(CC=C)C=N,C=CCN(O)C=[NH2+],21.69935,20.87793
1073,0,ON(CC=O)C=N,N=C[NH+](O)CC=O,-30.92447,-4.14958
1073,1,ON(CC=O)C=N,[NH2+]=CN(O)CC=O,-30.92447,-32.17305
1074,0,ON(CC#N)C=N,N#CC[NH+](O)C=N,36.77584,40.37824
1074,1,ON(CC#N)C=N,N=CN(O)CC#[NH+],36.77584,54.12843
1074,2,ON(CC#N)C=N,N#CCN(O)C=[NH2+],36.77584,33.64306
1075,0,ON(CC=C)C=O,C=CC[NH+](O)C=O,-36.5035,-29.62986
1076,0,ON(CC=O)C=O,O=CC[NH+](O)C=O,-87.71795,-84.27197
1077,0,ON(CC#N)C=O,N#CC[NH+](O)C=O,-21.87133,-14.85085
1077,1,ON(CC#N)C=O,[NH+]#CCN(O)C=O,-21.87133,-5.18818
1078,0,CN(CC=C)N=C,C=CC[NH+](C)N=C,50.48676,68.31488
1078,1,CN(CC=C)N=C,C=CCN(C)[NH+]=C,50.48676,56.89417
1079,0,CN(CC=O)N=C,C=N[NH+](C)CC=O,-3.75103,13.82212
1079,1,CN(CC=O)N=C,C=[NH+]N(C)CC=O,-3.75103,-3.2701
1080,0,CN(CC#N)N=C,C=N[NH+](C)CC#N,65.30781,81.99291
1080,1,CN(CC#N)N=C,C=NN(C)CC#[NH+],65.30781,81.66657
1080,2,CN(CC#N)N=C,C=[NH+]N(C)CC#N,65.30781,64.38225
1081,0,CN(NC=N)C=N,C[NH+](C=N)NC=N,54.05201,52.71882
1081,1,CN(NC=N)C=N,CN(C=N)[NH2+]C=N,54.05201,64.1527
1081,2,CN(NC=N)C=N,CN(C=N)NC=[NH2+],54.05201,54.19427
1081,3,CN(NC=N)C=N,CN(C=[NH2+])NC=N,54.05201,55.08864
1082,0,CN(NC=O)C=N,C[NH+](C=N)NC=O,-2.87,10.55047
1082,1,CN(NC=O)C=N,CN(C=N)[NH2+]C=O,-2.87,24.5177
1082,2,CN(NC=O)C=N,CN(C=[NH2+])NC=O,-2.87,4.58802
1083,0,CN(NC=N)C=O,C[NH+](C=O)NC=N,-3.26606,-6.29491
1083,1,CN(NC=N)C=O,CN(C=O)[NH2+]C=N,-3.26606,2.75954
1083,2,CN(NC=N)C=O,CN(C=O)NC=[NH2+],-3.26606,3.02015
1084,0,CN(NC=O)C=O,C[NH+](C=O)NC=O,-62.26253,-43.53963
1084,1,CN(NC=O)C=O,CN(C=O)[NH2+]C=O,-62.26253,-35.31268
1085,0,CN(OC=O)C=N,C[NH+](C=N)OC=O,-33.77581,-48.24209
1085,1,CN(OC=O)C=N,CN(C=[NH2+])OC=O,-33.77581,-50.41538
1086,0,CN(OC=O)C=O,C[NH+](C=O)OC=O,-91.61625,-102.031
1087,0,CC(CC#C)C#N,C#CCC(C)C#[NH+],63.42119,82.41242
1088,0,NC(CC#C)C=C,C#CCC([NH3+])C=C,59.1832,79.51798
1089,0,OC(CC#C)C#N,C#CCC(O)C#[NH+],28.27721,44.54058
1090,0,FC(CC#C)C#N,C#CCC(F)C#[NH+],30.59716,44.89386
1091,0,CN(CC#C)C=N,C#CC[NH+](C)C=N,62.57905,89.33384
1091,1,CN(CC#C)C=N,C#CCN(C)C=[NH2+],62.57905,61.54323
1092,0,CN(CC#C)C=O,C#CC[NH+](C)C=O,2.34336,32.19065
1093,0,NN(CC#C)C=N,C#CCN([NH3+])C=N,87.20372,90.95985
1093,1,NN(CC#C)C=N,C#CC[NH+](N)C=N,87.20372,93.88926
1093,2,NN(CC#C)C=N,C#CCN(N)C=[NH2+],87.20372,86.56585
1094,0,NN(CC#C)C=O,C#CCN([NH3+])C=O,28.71082,28.47295
1094,1,NN(CC#C)C=O,C#CC[NH+](N)C=O,28.71082,61.36833
1095,0,ON(CC#C)C=N,C#CC[NH+](O)C=N,55.43028,83.50216
1095,1,ON(CC#C)C=N,C#CCN(O)C=[NH2+],55.43028,53.13462
1096,0,ON(CC#C)C=O,C#CC[NH+](O)C=O,-2.28756,3.15624
1097,0,CN(CC#C)N=C,C#CC[NH+](C)N=C,84.21434,101.33147
1097,1,CN(CC#C)N=C,C#CCN(C)[NH+]=C,84.21434,90.52495
1098,0,CC(CCN)C#C,C#CC(C)CC[NH3+],29.53353,59.09414
1099,0,CCCC(N)C#C,C#CC([NH3+])CCC,28.03597,50.11106
1100,0,NCCC(N)C#C,C#CC(N)CC[NH3+],38.74746,68.14468
1100,1,NCCC(N)C#C,C#CC([NH3+])CCN,38.74746,63.37021
1101,0,NC(CCO)C#C,C#CC([NH3+])CCO,-9.28674,12.35177
1102,0,NC(CCF)C#C,C#CC([NH3+])CCF,-8.34693,13.92969
1103,0,NCCC(O)C#C,C#CC(O)CC[NH3+],-7.80906,25.45876
1104,0,NCCC(F)C#C,C#CC(F)CC[NH3+],-6.4642,23.50031
1105,0,CNCC(C)C#C,C#CC(C)C[NH2+]C,32.6862,65.37622
1106,0,CNCC(N)C#C,C#CC(N)C[NH2+]C,43.00318,73.32947
1106,1,CNCC(N)C#C,C#CC([NH3+])CNC,43.00318,64.43996
1107,0,CNCC(O)C#C,C#CC(O)C[NH2+]C,-3.07865,28.82729
1108,0,CNCC(F)C#C,C#CC(F)C[NH2+]C,-3.50652,27.48196
1109,0,COCC(N)C#C,C#CC([NH3+])COC,3.26658,26.03212
1110,0,CCNC(C)C#C,C#CC(C)[NH2+]CC,30.89005,40.8681
1111,0,CC(CC#N)C#C,C#CC(C)CC#[NH+],63.40936,80.94255
1112,0,NC(CC=C)C#C,C#CC([NH3+])CC=C,58.38053,80.30145
1113,0,OC(CC#N)C#C,C#CC(O)CC#[NH+],27.59427,45.01089
1114,0,FC(CC#N)C#C,C#CC(F)CC#[NH+],28.64253,46.61535
1115,0,CC(NC=N)C#C,C#CC(C)[NH2+]C=N,59.01889,77.95381
1115,1,CC(NC=N)C#C,C#CC(C)NC=[NH2+],59.01889,56.69261
1116,0,CC(NC=O)C#C,C#CC(C)[NH2+]C=O,-1.40321,22.43284
1117,0,CC(NN=C)C#C,C#CC(C)[NH2+]N=C,80.3977,95.41001
1117,1,CC(NN=C)C#C,C#CC(C)N[NH+]=C,80.3977,86.70128
1118,0,CC(ON=C)C#C,C#CC(C)O[NH+]=C,60.41898,64.68015
1119,0,NC(CC#C)C#C,C#CCC([NH3+])C#C,92.24393,113.61655
1120,0,CCC(=C)CCN,C=C(CC)CC[NH3+],-7.38962,20.99083
1121,0,CCCC(=C)CN,C=C(C[NH3+])CCC,-8.38756,14.2761
1122,0,NCCC(=C)CN,C=C(CN)CC[NH3+],2.85471,30.8348
1122,1,NCCC(=C)CN,C=C(C[NH3+])CCN,2.85471,28.06941
1123,0,NCC(=C)CCO,C=C(C[NH3+])CCO,-46.14365,-17.75311
1124,0,NCC(=C)CCF,C=C(C[NH3+])CCF,-44.43493,-22.55707
1125,0,NCCC(=C)CO,C=C(CO)CC[NH3+],-45.89802,-12.38265
1126,0,NCCC(=C)CF,C=C(CF)CC[NH3+],-43.84223,-13.3869
1127,0,CCC(=C)CNC,C=C(CC)C[NH2+]C,-5.12711,9.20344
1128,0,CNCC(=C)CN,C=C(CN)C[NH2+]C,7.42071,19.94408
1128,1,CNCC(=C)CN,C=C(C[NH3+])CNC,7.42071,31.53781
1129,0,CNCC(=C)CO,C=C(CO)C[NH2+]C,-41.32576,-8.58182
1130,0,CNCC(=C)CF,C=C(CF)C[NH2+]C,-41.79077,-11.82833
1131,0,CCC(=O)CNC,CCC(=O)C[NH2+]C,-58.63169,-33.31743
1132,0,CNCC(=O)CO,C[NH2+]CC(=O)CO,-95.79478,-62.79785
1133,0,CNCC(=O)CF,C[NH2+]CC(=O)CF,-93.41923,-64.5209
1134,0,COCC(=C)CN,C=C(C[NH3+])COC,-31.81719,-9.57072
1135,0,CCCC(=N)NC,CCCC(=[NH2+])NC,-8.50489,-10.58243
1135,1,CCCC(=N)NC,CCCC(=N)[NH2+]C,-8.50489,9.57718
1136,0,CNC(=N)CCN,C[NH2+]C(=N)CCN,0.89693,21.09609
1136,1,CNC(=N)CCN,CNC(=[NH2+])CCN,0.89693,1.8794
1136,2,CNC(=N)CCN,CNC(=N)CC[NH3+],0.89693,31.45957
1137,0,CNC(=N)CCO,C[NH2+]C(=N)CCO,-44.13342,-26.4019
1137,1,CNC(=N)CCO,CNC(=[NH2+])CCO,-44.13342,-44.5704
1138,0,CNC(=N)CCF,C[NH2+]C(=N)CCF,-45.52089,-27.70263
1138,1,CNC(=N)CCF,CNC(=[NH2+])CCF,-45.52089,-46.70569
1139,0,CCCC(=N)NN,CCCC(=[NH2+])NN,16.39566,17.62002
1139,1,CCCC(=N)NN,CCCC(=N)[NH2+]N,16.39566,39.20098
1139,2,CCCC(=N)NN,CCCC(=N)N[NH3+],16.39566,23.60989
1140,0,NNC(=N)CCO,N=C(CCO)N[NH3+],-18.06588,-10.784
1140,1,NNC(=N)CCO,N=C(CCO)[NH2+]N,-18.06588,0.24593
1140,2,NNC(=N)CCO,NNC(=[NH2+])CCO,-18.06588,-19.47817
1141,0,NNC(=N)CCF,N=C(CCF)N[NH3+],-19.20811,-12.94594
1141,1,NNC(=N)CCF,N=C(CCF)[NH2+]N,-19.20811,1.98178
1141,2,NNC(=N)CCF,NNC(=[NH2+])CCF,-19.20811,-21.6298
1142,0,CCCC(=N)NO,CCCC(=[NH2+])NO,-16.18322,-18.89413
1142,1,CCCC(=N)NO,CCCC(=N)[NH2+]O,-16.18322,3.05907
1143,0,NCCC(=N)NO,N=C(CC[NH3+])NO,-5.86873,4.75877
1143,1,NCCC(=N)NO,NCCC(=[NH2+])NO,-5.86873,-6.78743
1143,2,NCCC(=N)NO,N=C(CCN)[NH2+]O,-5.86873,-5.67582
1144,0,OCCC(=N)NO,[NH2+]=C(CCO)NO,-51.84291,-53.50343
1144,1,OCCC(=N)NO,N=C(CCO)[NH2+]O,-51.84291,-32.50332
1145,0,ONC(=N)CCF,N=C(CCF)[NH2+]O,-53.07563,-52.08239
1145,1,ONC(=N)CCF,[NH2+]=C(CCF)NO,-53.07563,-55.26422
1146,0,CCCC(=O)NC,CCCC(=O)[NH2+]C,-66.33438,-43.48218
1147,0,CNC(=O)CCN,C[NH2+]C(=O)CCN,-56.02279,-34.17106
1147,1,CNC(=O)CCN,CNC(=O)CC[NH3+],-56.02279,-29.57845
1148,0,CNC(=O)CCO,C[NH2+]C(=O)CCO,-103.80959,-81.00915
1149,0,CNC(=O)CCF,C[NH2+]C(=O)CCF,-103.56282,-81.78218
1150,0,CCCC(=O)NN,CCCC(=O)[NH2+]N,-40.24804,-13.00758
1150,1,CCCC(=O)NN,CCCC(=O)N[NH3+],-40.24804,-37.19372
1151,0,NNC(=O)CCO,[NH3+]NC(=O)CCO,-76.42584,-74.90409
1151,1,NNC(=O)CCO,N[NH2+]C(=O)CCO,-76.42584,-50.62662
1152,0,NNC(=O)CCF,[NH3+]NC(=O)CCF,-77.17308,-75.28779
1152,1,NNC(=O)CCF,N[NH2+]C(=O)CCF,-77.17308,-51.53434
1153,0,CCCC(=O)NO,CCCC(=O)[NH2+]O,-69.18529,-51.14625
1154,0,NCCC(=O)NO,[NH3+]CCC(=O)NO,-60.57674,-30.8642
1154,1,NCCC(=O)NO,NCCC(=O)[NH2+]O,-60.57674,-42.98499
1155,0,OCCC(=O)NO,O=C(CCO)[NH2+]O,-107.24167,-88.92472
1156,0,ONC(=O)CCF,O=C(CCF)[NH2+]O,-107.42783,-89.08608
1157,0,CNCC(=N)NC,CNC(=N)C[NH2+]C,4.87081,31.06181
1157,1,CNCC(=N)NC,CNCC(=[NH2+])NC,4.87081,2.73888
1157,2,CNCC(=N)NC,CNCC(=N)[NH2+]C,4.87081,22.5825
1158,0,CNCC(=N)NN,C[NH2+]CC(=N)NN,31.65166,56.88223
1158,1,CNCC(=N)NN,CNCC(=[NH2+])NN,31.65166,29.84229
1158,2,CNCC(=N)NN,CNCC(=N)[NH2+]N,31.65166,51.69005
1158,3,CNCC(=N)NN,CNCC(=N)N[NH3+],31.65166,37.57089
1159,0,CNCC(=N)NO,C[NH2+]CC(=N)NO,-2.17197,22.75119
1159,1,CNCC(=N)NO,CNCC(=[NH2+])NO,-2.17197,-4.74298
1159,2,CNCC(=N)NO,CNCC(=N)[NH2+]O,-2.17197,17.90608
1160,0,CNCC(=O)NC,CNC(=O)C[NH2+]C,-53.3457,-23.94382
1160,1,CNCC(=O)NC,CNCC(=O)[NH2+]C,-53.3457,-32.0853
1161,0,CNCC(=O)NN,C[NH2+]CC(=O)NN,-26.88952,-2.46734
1161,1,CNCC(=O)NN,CNCC(=O)[NH2+]N,-26.88952,-1.46079
1161,2,CNCC(=O)NN,CNCC(=O)N[NH3+],-26.88952,-23.85437
1162,0,CNCC(=O)NO,C[NH2+]CC(=O)NO,-57.46227,-35.0865
1162,1,CNCC(=O)NO,CNCC(=O)[NH2+]O,-57.46227,-40.6108
1163,0,CNC(=N)COC,C[NH2+]C(=N)COC,-31.61737,-16.32724
1163,1,CNC(=N)COC,CNC(=[NH2+])COC,-31.61737,-34.9404
1164,0,COCC(=N)NN,COCC(=[NH2+])NN,-7.19258,-8.87064
1164,1,COCC(=N)NN,COCC(=N)[NH2+]N,-7.19258,15.46668
1164,2,COCC(=N)NN,COCC(=N)N[NH3+],-7.19258,-2.39786
1165,0,COCC(=N)NO,COCC(=[NH2+])NO,-40.43337,-40.23384
1165,1,COCC(=N)NO,COCC(=N)[NH2+]O,-40.43337,-21.62179
1166,0,CNC(=O)COC,C[NH2+]C(=O)COC,-91.04059,-70.01349
1167,0,COCC(=O)NN,COCC(=O)[NH2+]N,-64.36447,-40.39335
1167,1,COCC(=O)NN,COCC(=O)N[NH3+],-64.36447,-62.89392
1168,0,COCC(=O)NO,COCC(=O)[NH2+]O,-95.0477,-78.8465
1169,0,COC(=C)CCN,C=C(CC[NH3+])OC,-34.16573,-5.62678
1170,0,COC(=O)CCN,COC(=O)CC[NH3+],-98.2042,-70.77017
1171,0,CNCC(=C)OC,C=C(C[NH2+]C)OC,-31.27643,-5.02712
1172,0,CNCC(=O)OC,C[NH2+]CC(=O)OC,-95.20284,-71.15259
1173,0,CCNC(=N)CC,CC[NH2+]C(=N)CC,-9.91911,7.94165
1173,1,CCNC(=N)CC,CCNC(=[NH2+])CC,-9.91911,-10.81999
1174,0,CCNC(=N)CN,CC[NH2+]C(=N)CN,1.00252,17.14172
1174,1,CCNC(=N)CN,CCNC(=[NH2+])CN,1.00252,-0.03508
1174,2,CCNC(=N)CN,CCNC(=N)C[NH3+],1.00252,23.22583
1175,0,CCNC(=N)CO,CC[NH2+]C(=N)CO,-45.85886,-28.58705
1175,1,CCNC(=N)CO,CCNC(=[NH2+])CO,-45.85886,-48.2723
1176,0,CCNC(=N)CF,CC[NH2+]C(=N)CF,-44.66778,-29.84103
1176,1,CCNC(=N)CF,CCNC(=[NH2+])CF,-44.66778,-48.13533
1177,0,CCNC(=O)CC,CC[NH2+]C(=O)CC,-66.97084,-45.53923
1178,0,CCNC(=O)CN,CC[NH2+]C(=O)CN,-56.72829,-38.27951
1178,1,CCNC(=O)CN,CCNC(=O)C[NH3+],-56.72829,-32.88419
1179,0,CCNC(=O)CO,CC[NH2+]C(=O)CO,-103.94724,-81.39975
1180,0,CCNC(=O)CF,CC[NH2+]C(=O)CF,-102.98738,-84.74958
1181,0,CCC(=N)NNC,CCC(=[NH2+])NNC,21.68769,18.10167
1181,1,CCC(=N)NNC,CCC(=N)[NH2+]NC,21.68769,42.06762
1181,2,CCC(=N)NNC,CCC(=N)N[NH2+]C,21.68769,30.94857
1182,0,CNNC(=N)CN,C[NH2+]NC(=N)CN,32.50148,39.58539
1182,1,CNNC(=N)CN,CN[NH2+]C(=N)CN,32.50148,53.14307
1182,2,CNNC(=N)CN,CNNC(=[NH2+])CN,32.50148,28.19846
1182,3,CNNC(=N)CN,CNNC(=N)C[NH3+],32.50148,52.50287
1183,0,CNNC(=N)CO,C[NH2+]NC(=N)CO,-15.01123,-3.40163
1183,1,CNNC(=N)CO,CN[NH2+]C(=N)CO,-15.01123,6.51413
1183,2,CNNC(=N)CO,CNNC(=[NH2+])CO,-15.01123,-18.75932
1184,0,CNNC(=N)CF,C[NH2+]NC(=N)CF,-13.60996,-6.85413
1184,1,CNNC(=N)CF,CN[NH2+]C(=N)CF,-13.60996,3.86204
1184,2,CNNC(=N)CF,CNNC(=[NH2+])CF,-13.60996,-18.66816
1185,0,CCC(=O)NNC,CCC(=O)[NH2+]NC,-36.73839,-10.61084
1185,1,CCC(=O)NNC,CCC(=O)N[NH2+]C,-36.73839,-28.81068
1186,0,CNNC(=O)CN,C[NH2+]NC(=O)CN,-26.78359,-19.99113
1186,1,CNNC(=O)CN,CN[NH2+]C(=O)CN,-26.78359,-0.55166
1186,2,CNNC(=O)CN,CNNC(=O)C[NH3+],-26.78359,-2.19647
1187,0,CNNC(=O)CO,C[NH2+]NC(=O)CO,-72.96594,-65.22924
1187,1,CNNC(=O)CO,CN[NH2+]C(=O)CO,-72.96594,-49.53333
1188,0,CNNC(=O)CF,C[NH2+]NC(=O)CF,-71.78335,-66.97203
1188,1,CNNC(=O)CF,CN[NH2+]C(=O)CF,-71.78335,-50.49481
1189,0,CCC(=N)NOC,CCC(=[NH2+])NOC,-4.59471,-13.5081
1189,1,CCC(=N)NOC,CCC(=N)[NH2+]OC,-4.59471,-14.48059
1190,0,CONC(=N)CN,CO[NH2+]C(=N)CN,5.34546,-3.33534
1190,1,CONC(=N)CN,CONC(=[NH2+])CN,5.34546,2.90402
1190,2,CONC(=N)CN,CONC(=N)C[NH3+],5.34546,11.66261
1191,0,CONC(=N)CO,CO[NH2+]C(=N)CO,-41.36777,-49.85417
1191,1,CONC(=N)CO,CONC(=[NH2+])CO,-41.36777,-48.50328
1192,0,CONC(=N)CF,CO[NH2+]C(=N)CF,-40.19818,-50.14207
1192,1,CONC(=N)CF,CONC(=[NH2+])CF,-40.19818,-49.2919
1193,0,CCC(=O)NOC,CCC(=O)[NH2+]OC,-59.58334,-65.107
1194,0,CONC(=O)CN,CO[NH2+]C(=O)CN,-49.55955,-53.69356
1194,1,CONC(=O)CN,CONC(=O)C[NH3+],-49.55955,-52.89527
1195,0,CONC(=O)CO,CO[NH2+]C(=O)CO,-94.36261,-99.25838
1196,0,CONC(=O)CF,CO[NH2+]C(=O)CF,-94.77447,-100.10958
1197,0,CCNC(=N)NC,CC[NH2+]C(=N)NC,0.14447,19.99722
1197,1,CCNC(=N)NC,CCNC(=[NH2+])NC,0.14447,-0.04024
1197,2,CCNC(=N)NC,CCNC(=N)[NH2+]C,0.14447,20.52792
1198,0,CCNC(=N)NN,CC[NH2+]C(=N)NN,26.4352,43.89221
1198,1,CCNC(=N)NN,CCNC(=[NH2+])NN,26.4352,26.5982
1198,2,CCNC(=N)NN,CCNC(=N)[NH2+]N,26.4352,50.6409
1198,3,CCNC(=N)NN,CCNC(=N)N[NH3+],26.4352,31.56017
1200,0,CCNC(=O)NC,CC[NH2+]C(=O)NC,-60.38065,-36.22083
1200,1,CCNC(=O)NC,CCNC(=O)[NH2+]C,-60.38065,-39.27761
1201,0,CCNC(=O)NN,CC[NH2+]C(=O)NN,-35.41343,-13.94726
1201,1,CCNC(=O)NN,CCNC(=O)[NH2+]N,-35.41343,-29.12773
1201,2,CCNC(=O)NN,CCNC(=O)N[NH3+],-35.41343,-30.56925
1202,0,CCNC(=O)NO,CC[NH2+]C(=O)NO,-67.52451,-46.59345
1202,1,CCNC(=O)NO,CCNC(=O)[NH2+]O,-67.52451,-67.163
1203,0,CNNC(=N)NC,CNC(=N)N[NH2+]C,30.62544,40.03668
1203,1,CNNC(=N)NC,CN[NH2+]C(=N)NC,30.62544,27.89897
1203,2,CNNC(=N)NC,CNNC(=[NH2+])NC,30.62544,30.18239
1203,3,CNNC(=N)NC,CNNC(=N)[NH2+]C,30.62544,48.03409
1204,0,CNNC(=N)NN,C[NH2+]NC(=N)NN,56.97972,65.85044
1204,1,CNNC(=N)NN,CN[NH2+]C(=N)NN,56.97972,54.98941
1204,2,CNNC(=N)NN,CNNC(=[NH2+])NN,56.97972,56.04677
1204,3,CNNC(=N)NN,CNNC(=N)[NH2+]N,56.97972,73.10838
1204,4,CNNC(=N)NN,CNNC(=N)N[NH3+],56.97972,61.46008
1205,0,CNNC(=N)NO,C[NH2+]NC(=N)NO,23.04943,34.06346
1205,1,CNNC(=N)NO,CN[NH2+]C(=N)NO,23.04943,42.31161
1205,2,CNNC(=N)NO,CNNC(=[NH2+])NO,23.04943,21.93498
1205,3,CNNC(=N)NO,CNNC(=N)[NH2+]O,23.04943,24.35661
1206,0,CNNC(=O)NC,CNC(=O)N[NH2+]C,-29.76949,-21.27918
1206,1,CNNC(=O)NC,CN[NH2+]C(=O)NC,-29.76949,-33.12057
1206,2,CNNC(=O)NC,CNNC(=O)[NH2+]C,-29.76949,-10.23199
1207,0,CNNC(=O)NN,C[NH2+]NC(=O)NN,-3.87708,0.65251
1207,1,CNNC(=O)NN,CN[NH2+]C(=O)NN,-3.87708,-6.21451
1207,2,CNNC(=O)NN,CNNC(=O)[NH2+]N,-3.87708,21.27158
1207,3,CNNC(=O)NN,CNNC(=O)N[NH3+],-3.87708,-0.84332
1208,0,CNNC(=O)NO,C[NH2+]NC(=O)NO,-36.95173,-30.06562
1208,1,CNNC(=O)NO,CN[NH2+]C(=O)NO,-36.95173,-40.28296
1208,2,CNNC(=O)NO,CNNC(=O)[NH2+]O,-36.95173,-35.70018
1209,0,CNC(=N)NOC,C[NH2+]C(=N)NOC,4.26185,16.24275
1209,1,CNC(=N)NOC,CNC(=[NH2+])NOC,4.26185,-3.25523
1209,2,CNC(=N)NOC,CNC(=N)[NH2+]OC,4.26185,-5.27749
1210,0,CONC(=N)NN,CO[NH2+]C(=N)NN,30.19097,21.85204
1210,1,CONC(=N)NN,CONC(=[NH2+])NN,30.19097,27.96424
1210,2,CONC(=N)NN,CONC(=N)[NH2+]N,30.19097,47.02539
1210,3,CONC(=N)NN,CONC(=N)N[NH3+],30.19097,35.49223
1211,0,CONC(=N)NO,CO[NH2+]C(=N)NO,-1.90461,-11.97271
1211,1,CONC(=N)NO,CONC(=[NH2+])NO,-1.90461,-10.28
1211,2,CONC(=N)NO,CONC(=N)[NH2+]O,-1.90461,14.06417
1212,0,CNC(=O)NOC,C[NH2+]C(=O)NOC,-54.55696,-36.50895
1212,1,CNC(=O)NOC,CNC(=O)[NH2+]OC,-54.55696,-64.41844
1213,0,CONC(=O)NN,CO[NH2+]C(=O)NN,-28.43047,-32.22873
1213,1,CONC(=O)NN,CONC(=O)[NH2+]N,-28.43047,-4.57515
1213,2,CONC(=O)NN,CONC(=O)N[NH3+],-28.43047,-25.57955
1214,0,CONC(=O)NO,CO[NH2+]C(=O)NO,-58.86418,-65.69996
1214,1,CONC(=O)NO,CONC(=O)[NH2+]O,-58.86418,-59.00515
1215,0,CCNC(=N)OC,CC[NH2+]C(=N)OC,-39.01861,-16.95495
1215,1,CCNC(=N)OC,CCNC(=[NH2+])OC,-39.01861,-39.03829
1216,0,CCNC(=O)OC,CC[NH2+]C(=O)OC,-101.96684,-79.40537
1217,0,CNNC(=N)OC,C[NH2+]NC(=N)OC,-9.07391,0.38135
1217,1,CNNC(=N)OC,CN[NH2+]C(=N)OC,-9.07391,-10.54254
1217,2,CNNC(=N)OC,CNNC(=[NH2+])OC,-9.07391,-10.1454
1218,0,CNNC(=O)OC,C[NH2+]NC(=O)OC,-70.65571,-66.42836
1218,1,CNNC(=O)OC,CN[NH2+]C(=O)OC,-70.65571,-74.58993
1219,0,CONC(=N)OC,CO[NH2+]C(=N)OC,-33.95395,-42.83798
1219,1,CONC(=N)OC,CONC(=[NH2+])OC,-33.95395,-41.36414
1220,0,CONC(=O)OC,CO[NH2+]C(=O)OC,-94.1181,-100.5102
1221,0,CCOC(=C)CN,C=C(C[NH3+])OCC,-34.57137,-12.87103
1222,0,CCOC(=O)CN,CCOC(=O)C[NH3+],-99.00712,-75.14319
1223,0,CCOC(=N)NC,CCOC(=[NH2+])NC,-37.94919,-37.7951
1223,1,CCOC(=N)NC,CCOC(=N)[NH2+]C,-37.94919,-16.57905
1224,0,CCOC(=N)NN,CCOC(=[NH2+])NN,-10.99209,-11.85621
1224,1,CCOC(=N)NN,CCOC(=N)[NH2+]N,-10.99209,4.66654
1224,2,CCOC(=N)NN,CCOC(=N)N[NH3+],-10.99209,-8.87764
1225,0,CCOC(=N)NO,CCOC(=[NH2+])NO,-44.85958,-45.26216
1225,1,CCOC(=N)NO,CCOC(=N)[NH2+]O,-44.85958,-44.78269
1226,0,CCOC(=O)NC,CCOC(=O)[NH2+]C,-100.62622,-77.22507
1227,0,CCOC(=O)NN,CCOC(=O)[NH2+]N,-73.95362,-69.86644
1227,1,CCOC(=O)NN,CCOC(=O)N[NH3+],-73.95362,-73.75221
1228,0,CCOC(=O)NO,CCOC(=O)[NH2+]O,-104.78771,-100.66006
1229,0,CCC(=C)CC#N,C=C(CC)CC#[NH+],25.30536,42.90989
1230,0,NCC(=C)CC=C,C=CCC(=C)C[NH3+],22.98602,44.83101
1231,0,OCC(=C)CC#N,C=C(CO)CC#[NH+],-9.48101,5.86006
1232,0,FCC(=C)CC#N,C=C(CF)CC#[NH+],-10.81256,6.07425
1233,0,CCC(=O)CC#N,CCC(=O)CC#[NH+],-26.67663,-9.70724
1234,0,OCC(=O)CC#N,[NH+]#CCC(=O)CO,-62.68492,-46.7963
1235,0,FCC(=O)CC#N,[NH+]#CCC(=O)CF,-59.84754,-28.00407
